PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,42,-7.0,13,15,0,27.0,193,5,1,6,-53
0,45,17.0,8,21,0,4.0,193,2,0,0,-32
0,45,0.0,11,22,0,-31.0,191,4,0,0,-49
0,48,-16.0,12,16,0,14.0,199,5,1,12,-66
1,43,30.0,16,16,1,-1.0,191,2,0,0,-33
1,43,27.0,18,18,1,-5.0,178,2,0,0,-32
1,44,32.0,13,15,0,18.0,197,2,0,0,-23
0,50,-28.0,9,19,0,-52.0,211,8,1,5,-84
1,47,28.0,16,23,0,-55.0,198,7,3,19,-26
0,48,-49.0,9,19,0,-36.0,199,8,0,0,-100
0,47,-10.0,16,22,0,4.0,208,5,1,9,-54
0,45,28.0,18,18,1,-33.0,198,3,0,0,-32
1,44,10.0,14,15,0,-16.0,181,2,0,0,-42
0,47,-25.0,15,23,0,-20.0,195,8,2,15,-74
1,45,37.0,13,17,0,2.0,187,2,1,9,-11
0,50,-50.0,13,16,0,-92.0,201,10,0,0,-103
0,45,-41.0,9,23,0,-10.0,195,10,2,15,-88
0,50,14.0,22,33,0,30.0,202,6,1,16,-35
1,43,31.0,13,13,1,45.0,189,2,0,0,-31
0,48,-35.0,11,26,0,-85.0,205,8,1,6,-87
0,46,6.0,12,19,0,-18.0,195,6,2,17,-38
1,49,32.0,15,17,0,-32.0,202,6,2,18,-20
1,42,31.0,15,15,1,-49.0,179,2,0,0,-31
1,42,26.0,16,16,1,-34.0,180,2,0,0,-42
1,44,31.0,15,19,0,-33.0,191,5,2,15,-19
1,46,46.0,10,27,0,5.0,210,5,3,20,-11
0,46,15.0,13,21,0,21.0,198,6,2,18,-36
1,48,40.0,14,14,1,47.0,219,3,1,9,-22
1,42,31.0,15,15,1,7.0,188,2,0,0,-31
0,48,-100.0,8,16,0,-9.0,210,12,0,0,-157
0,46,-1.0,11,19,0,-30.0,189,6,2,11,-41
1,43,32.0,9,18,0,-33.0,182,2,0,0,-21
1,43,50.0,21,27,0,-27.0,194,2,1,11,-11
0,45,4.0,20,21,0,-54.0,183,2,0,0,-42
1,47,15.0,24,24,1,-58.0,203,3,0,0,-48
1,41,57.0,20,20,1,-14.0,176,3,1,11,-7
1,40,51.0,18,18,1,31.0,192,2,0,0,-18
0,47,-32.0,10,16,0,-57.0,199,7,0,0,-81
0,47,19.0,23,23,1,-33.0,202,6,2,15,-44
0,48,-27.0,17,18,0,-20.0,195,5,1,5,-74
0,45,32.0,15,17,0,-15.0,199,4,2,15,-16
0,45,-20.0,15,15,1,-42.0,188,9,2,19,-77
1,45,28.0,19,19,1,-89.0,192,2,0,0,-31
0,48,-27.0,11,21,0,-11.0,199,7,1,8,-79
1,56,57.0,26,26,1,-4.0,208,7,4,37,-5
1,44,32.0,15,17,0,-10.0,196,4,2,14,-24
0,49,-30.0,13,25,0,-51.0,193,10,3,23,-75
1,44,42.0,16,16,1,-110.0,189,2,0,0,-18
1,45,34.0,21,21,1,17.0,203,4,2,14,-28
0,46,-35.0,12,22,0,-102.0,187,8,1,5,-78
0,45,-25.0,13,19,0,47.0,196,12,5,42,-63
0,46,25.0,11,17,0,-20.0,199,6,3,22,-26
1,45,69.0,14,14,1,-24.0,195,4,3,27,7
1,45,37.0,8,18,0,7.0,197,7,4,24,-16
1,45,40.0,16,16,1,0.0,207,3,1,8,-23
1,45,27.0,15,15,1,-62.0,182,2,0,0,-35
1,42,29.0,19,19,1,-56.0,179,2,0,0,-31
1,45,34.0,22,23,0,-41.0,189,4,1,8,-19
1,44,22.0,16,16,1,-77.0,184,6,2,14,-38
1,41,38.0,13,18,0,-69.0,174,2,0,0,-19
0,45,-7.0,14,17,0,-35.0,195,7,2,15,-51
0,50,-71.0,19,19,1,-48.0,198,11,0,0,-127
0,48,-40.0,20,25,0,-47.0,201,9,1,9,-91
1,48,37.0,18,18,1,-96.0,197,5,2,14,-27
0,48,-49.0,20,20,1,-81.0,190,10,2,15,-105
1,47,37.0,11,19,0,-25.0,192,5,2,17,-17
1,46,40.0,19,19,1,-11.0,192,2,0,0,-19
1,42,55.0,13,15,0,91.0,198,2,1,9,-1
0,48,-16.0,11,18,0,8.0,198,6,0,0,-66
0,46,8.0,28,28,1,-22.0,190,9,3,28,-44
1,46,72.0,21,21,1,18.0,218,6,3,25,1
0,52,6.0,11,25,0,-42.0,197,5,1,9,-43
0,47,13.0,15,18,0,19.0,204,4,1,8,-38
0,49,-35.0,11,12,0,6.0,214,8,2,15,-83
0,47,10.0,13,24,0,-36.0,194,4,1,9,-32
1,48,26.0,17,23,0,38.0,196,8,3,24,-26
0,46,6.0,8,20,0,-78.0,194,4,0,0,-41
1,43,22.0,14,18,0,-35.0,193,2,0,0,-31
1,48,7.0,10,15,0,-65.0,202,5,1,6,-49
1,43,30.0,16,16,1,-10.0,186,2,0,0,-31
0,47,-25.0,13,19,0,-73.0,205,9,2,9,-75
1,45,53.0,13,16,0,-19.0,202,2,1,9,0
1,45,19.0,16,21,0,-50.0,191,4,1,8,-32
0,48,-40.0,12,19,0,-35.0,192,8,1,8,-85
1,45,58.0,14,17,0,-36.0,186,3,2,17,8
1,48,18.0,17,17,1,-36.0,209,4,0,0,-45
0,49,7.0,18,22,0,8.0,208,8,3,22,-45
1,44,41.0,16,22,0,60.0,201,2,1,9,-13
1,48,27.0,26,26,1,-53.0,201,4,0,0,-32
0,48,8.0,8,18,0,-80.0,192,3,0,0,-39
1,45,47.0,15,15,1,-42.0,196,4,1,8,-17
1,43,75.0,21,21,1,57.0,208,2,1,9,1
1,46,20.0,13,33,0,-23.0,193,6,3,20,-32
0,46,-40.0,19,19,1,-44.0,190,10,2,15,-92
1,42,25.0,15,20,0,-25.0,189,2,0,0,-27
0,47,-9.0,10,19,0,-47.0,188,6,1,6,-56
0,45,-6.0,16,17,0,-96.0,185,6,1,8,-52
1,52,40.0,19,19,1,-8.0,211,9,5,36,-19
1,42,39.0,13,13,1,35.0,191,2,0,0,-25
0,50,-39.0,15,26,0,-54.0,196,10,2,17,-83
1,47,80.0,14,24,0,6.0,217,6,5,38,29
1,42,47.0,11,13,0,6.0,197,2,1,9,-4
0,51,-56.0,10,25,0,-30.0,215,11,2,13,-111
0,45,17.0,10,19,0,64.0,199,2,0,0,-28
0,45,3.0,13,17,0,-7.0,190,8,3,21,-39
1,51,32.0,17,24,0,-15.0,202,4,1,6,-21
1,40,30.0,9,16,0,-41.0,172,2,0,0,-25
1,46,67.0,15,15,1,59.0,205,3,2,17,5
0,47,15.0,23,23,1,-3.0,192,7,3,25,-42
0,51,-59.0,16,28,0,-21.0,210,12,2,15,-113
1,43,22.0,11,13,0,-52.0,181,2,0,0,-31
1,45,21.0,18,18,1,-33.0,197,4,1,6,-41
1,41,58.0,16,16,1,-18.0,177,2,1,8,-12
1,43,36.0,12,14,0,48.0,192,2,0,0,-17
0,48,-11.0,11,15,0,-75.0,198,6,1,6,-59
1,43,24.0,15,20,0,-13.0,188,2,0,0,-30
0,44,16.0,15,16,0,66.0,191,2,0,0,-26
1,43,53.0,21,21,1,-6.0,185,3,1,9,-8
1,57,48.0,13,23,0,-12.0,214,5,3,23,-1
0,46,16.0,14,35,0,-64.0,189,6,2,13,-29
1,50,11.0,20,21,0,-27.0,200,4,0,0,-39
1,45,26.0,18,19,0,-73.0,188,5,2,15,-28
1,43,31.0,13,17,0,-53.0,188,2,0,0,-25
1,43,35.0,12,15,0,-41.0,194,2,0,0,-17
1,46,25.0,19,19,1,-23.0,197,6,2,16,-36
1,42,38.0,11,17,0,-73.0,179,2,0,0,-17
1,43,24.0,14,14,1,9.0,187,3,0,0,-39
0,46,-23.0,20,20,1,-34.0,185,11,3,25,-74
1,46,51.0,12,13,0,-66.0,197,2,1,8,-1
1,44,40.0,13,13,1,-24.0,193,3,1,8,-20
0,48,-22.0,12,13,0,-93.0,198,7,1,6,-71
1,46,60.0,19,19,1,3.0,195,4,2,14,-4
1,45,44.0,13,15,0,-43.0,184,2,1,9,-8
1,43,28.0,12,12,1,-73.0,181,3,0,0,-34
0,49,37.0,11,21,0,18.0,215,3,1,8,-18
1,44,25.0,11,16,0,-17.0,184,4,2,14,-26
1,44,39.0,17,17,1,42.0,199,2,0,0,-25
1,46,43.0,12,20,0,-35.0,191,8,4,31,-9
1,42,52.0,11,14,0,-21.0,188,2,1,9,-2
0,52,-11.0,19,26,0,48.0,213,9,3,26,-62
1,44,52.0,14,22,0,106.0,194,2,1,9,1
0,46,9.0,8,25,0,-22.0,187,4,1,5,-42
1,45,49.0,16,17,0,-14.0,192,2,1,8,-1
1,42,34.0,16,16,1,40.0,188,2,0,0,-30
1,44,36.0,30,30,1,48.0,193,3,1,6,-20
1,45,52.0,29,29,1,78.0,207,2,0,0,-17
1,43,46.0,19,19,1,-5.0,193,2,0,0,-17
1,46,18.0,14,23,0,-29.0,194,7,3,17,-29
0,43,-24.0,11,19,0,-76.0,178,6,1,5,-68
1,44,64.0,21,21,1,10.0,189,3,2,17,0
0,42,34.0,13,14,0,-51.0,189,2,0,0,-19
1,43,27.0,10,16,0,-37.0,190,2,0,0,-25
1,43,33.0,14,14,1,-53.0,184,4,1,6,-30
0,47,29.0,14,25,0,4.0,204,7,3,17,-18
1,45,51.0,17,19,0,-16.0,196,5,3,25,-9
1,46,38.0,20,20,1,-16.0,191,3,0,0,-26
1,44,23.0,21,21,1,-4.0,190,3,0,0,-39
1,46,18.0,12,21,0,-49.0,196,3,0,0,-36
1,48,23.0,11,16,0,-56.0,198,5,1,8,-33
1,46,42.0,27,27,1,30.0,201,3,1,9,-21
1,51,31.0,20,20,1,-104.0,207,4,1,6,-28
1,48,37.0,17,17,1,5.0,202,9,4,30,-28
