PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,47,-20.0,13,24,0,-56.0,197,6,1,5,-68
0,45,-17.0,10,21,0,-33.0,182,6,1,5,-68
1,44,22.0,9,15,0,-29.0,180,2,0,0,-30
0,44,14.0,17,22,0,-13.0,185,3,0,0,-42
1,43,23.0,9,16,0,-6.0,189,2,0,0,-31
1,44,34.0,13,17,0,-46.0,194,4,2,13,-19
1,42,17.0,14,20,0,24.0,188,3,0,0,-41
0,47,-4.0,14,20,0,-33.0,203,5,1,7,-52
1,44,26.0,11,17,0,-31.0,185,4,1,8,-32
0,49,-59.0,19,27,0,-15.0,209,11,3,19,-101
1,46,36.0,12,15,0,2.0,196,3,1,9,-14
0,48,-53.0,10,17,0,-45.0,193,8,1,6,-100
0,51,-20.0,11,17,0,-57.0,206,9,1,7,-73
0,44,15.0,20,20,1,-50.0,192,3,0,0,-42
1,44,39.0,15,15,1,49.0,197,3,1,9,-22
0,47,-6.0,24,26,0,-77.0,194,8,2,15,-51
1,49,36.0,19,19,1,-47.0,200,10,5,36,-28
1,46,9.0,20,20,1,0.0,193,6,2,16,-51
1,45,45.0,27,27,1,62.0,202,2,1,9,-13
1,45,31.0,21,21,1,-40.0,184,2,0,0,-32
0,46,18.0,13,22,0,-3.0,193,5,2,15,-29
0,47,37.0,16,23,0,47.0,208,8,4,34,-19
1,44,32.0,16,16,1,-64.0,186,2,0,0,-32
0,49,-48.0,13,21,0,-30.0,203,10,2,15,-94
0,47,-7.0,9,16,0,-53.0,189,6,1,8,-56
1,49,15.0,15,21,0,-50.0,199,6,2,14,-34
1,42,58.0,16,20,0,61.0,193,2,1,9,1
0,48,-66.0,10,20,0,-62.0,197,9,1,9,-107
0,46,1.0,9,14,0,86.0,206,4,0,0,-50
1,44,30.0,14,14,1,-37.0,186,4,1,6,-29
1,53,28.0,27,27,1,5.0,210,10,4,31,-35
1,45,25.0,16,16,1,-34.0,181,4,1,9,-39
1,44,41.0,11,18,0,-6.0,187,3,1,6,-13
1,51,57.0,19,19,1,-68.0,191,6,3,25,-2
0,47,12.0,14,21,0,-34.0,193,3,0,0,-39
1,44,25.0,13,21,0,-29.0,190,3,1,6,-28
0,42,15.0,8,15,0,57.0,194,2,0,0,-33
0,47,-48.0,12,16,0,-21.0,203,10,3,23,-84
1,48,17.0,16,27,0,3.0,190,6,2,14,-30
0,48,-15.0,9,22,0,-8.0,203,6,0,0,-65
0,46,-6.0,8,20,0,-40.0,191,7,2,13,-50
0,48,-43.0,18,18,1,-47.0,192,13,2,15,-91
1,45,9.0,10,21,0,-37.0,187,3,0,0,-42
1,44,22.0,20,20,1,-31.0,188,4,1,5,-42
0,48,-33.0,14,18,0,-65.0,209,10,1,8,-85
0,48,4.0,12,17,0,-28.0,195,4,1,6,-45
1,44,46.0,14,19,0,-27.0,199,3,1,8,-10
1,45,25.0,12,17,0,13.0,196,4,1,6,-27
0,46,5.0,12,14,0,-51.0,203,3,0,0,-41
0,47,27.0,25,25,1,14.0,199,2,0,0,-31
0,49,-40.0,14,17,0,-8.0,215,7,0,0,-84
0,44,24.0,15,21,0,-13.0,183,3,1,9,-22
1,49,30.0,22,22,1,-45.0,198,5,1,6,-29
0,44,6.0,14,14,1,-10.0,199,4,0,0,-57
0,48,-24.0,10,17,0,-75.0,204,8,1,8,-77
1,44,36.0,17,17,1,49.0,188,2,0,0,-29
0,45,-34.0,14,15,0,-44.0,186,6,1,9,-83
0,52,-63.0,20,24,0,-44.0,209,10,1,9,-113
0,45,-52.0,14,17,0,-16.0,185,8,1,9,-97
1,43,35.0,9,17,0,-46.0,185,2,0,0,-19
0,48,-13.0,12,24,0,-41.0,196,5,1,6,-53
0,45,-22.0,14,16,0,45.0,211,5,0,0,-76
1,48,31.0,15,19,0,-31.0,198,9,5,45,-23
0,45,16.0,12,19,0,-19.0,193,3,0,0,-29
1,42,52.0,21,21,1,51.0,186,2,1,9,-13
1,46,34.0,23,23,1,-72.0,181,5,2,16,-26
1,45,50.0,21,21,1,-57.0,186,2,1,9,-13
0,44,-36.0,10,18,0,15.0,195,6,1,6,-79
0,44,30.0,12,13,0,107.0,195,2,0,0,-19
0,49,-83.0,12,30,0,-71.0,194,9,0,0,-130
0,44,16.0,13,15,0,67.0,193,2,0,0,-31
0,44,26.0,17,17,1,-3.0,190,2,0,0,-42
0,46,-31.0,15,15,1,-36.0,204,8,2,11,-91
1,43,39.0,13,22,0,7.0,190,4,2,14,-15
0,45,-12.0,29,29,1,19.0,205,8,2,17,-66
0,47,24.0,19,19,1,17.0,211,8,3,28,-42
1,42,17.0,13,18,0,-46.0,186,4,1,5,-44
0,47,-11.0,13,21,0,18.0,202,6,1,10,-60
1,46,52.0,22,22,1,14.0,187,3,1,9,-10
1,43,36.0,27,27,1,43.0,191,4,1,8,-28
0,48,7.0,14,17,0,-28.0,204,9,3,24,-39
0,49,0.0,16,19,0,-35.0,208,8,3,25,-47
1,42,34.0,12,15,0,-24.0,187,2,0,0,-20
0,47,-22.0,15,19,0,28.0,215,7,1,5,-72
1,45,39.0,24,24,1,31.0,186,6,3,28,-24
1,44,26.0,9,29,0,-56.0,189,4,1,5,-29
0,44,-4.0,18,20,0,-28.0,188,6,1,8,-52
1,42,37.0,14,17,0,-23.0,177,2,0,0,-17
0,46,-5.0,14,20,0,-10.0,188,7,1,10,-53
1,44,27.0,9,14,0,-53.0,179,2,0,0,-26
0,48,-9.0,20,20,1,-43.0,199,8,2,14,-66
0,48,-1.0,13,14,0,-30.0,203,9,2,17,-49
0,49,-6.0,20,21,0,36.0,197,5,1,6,-54
1,44,33.0,16,17,0,-67.0,186,3,1,8,-20
1,45,25.0,11,17,0,-11.0,193,2,0,0,-26
1,43,28.0,10,16,0,-35.0,195,2,0,0,-25
1,42,83.0,24,24,1,36.0,208,4,3,25,17
1,52,30.0,18,26,0,-17.0,201,7,4,30,-21
1,46,51.0,26,26,1,31.0,194,4,2,19,-7
1,45,48.0,12,12,1,11.0,220,5,2,14,-22
1,45,74.0,15,19,0,13.0,216,3,3,23,23
1,44,41.0,15,15,1,-88.0,185,3,1,5,-20
1,41,45.0,15,15,1,-57.0,177,2,0,0,-19
1,46,82.0,22,22,1,87.0,216,7,5,43,18
0,46,21.0,13,16,0,14.0,212,2,0,0,-28
1,45,7.0,12,15,0,-51.0,192,5,1,6,-47
1,46,29.0,17,22,0,-39.0,196,2,0,0,-18
0,47,32.0,16,22,0,-61.0,186,3,1,8,-18
0,47,-31.0,9,27,0,-26.0,193,7,2,13,-75
1,48,34.0,14,16,0,-56.0,197,5,2,13,-21
1,42,41.0,19,21,0,98.0,186,2,1,9,-13
1,40,52.0,14,14,1,25.0,190,2,0,0,-17
0,49,-60.0,13,25,0,-49.0,206,11,1,8,-112
1,43,41.0,15,23,0,7.0,196,2,0,0,-17
1,46,44.0,14,14,1,-60.0,210,4,1,8,-19
1,41,55.0,21,21,1,-13.0,175,2,1,9,-11
0,44,-29.0,11,16,0,-67.0,188,10,3,17,-69
1,43,42.0,21,21,1,29.0,186,6,3,28,-19
1,42,29.0,10,19,0,33.0,191,3,0,0,-27
0,46,18.0,11,19,0,-33.0,197,4,1,6,-28
1,43,80.0,23,23,1,-20.0,196,2,2,17,17
1,43,38.0,9,14,0,21.0,192,2,0,0,-17
1,44,44.0,19,19,1,6.0,190,6,3,22,-20
1,43,25.0,9,13,0,-69.0,193,2,0,0,-29
1,50,27.0,20,22,0,-41.0,194,8,3,26,-28
1,44,32.0,10,13,0,-33.0,197,3,1,6,-19
1,47,52.0,22,22,1,-9.0,191,5,3,22,-6
0,44,-12.0,14,15,0,-16.0,190,6,1,9,-55
1,42,38.0,9,13,0,-32.0,183,2,0,0,-17
1,44,32.0,20,24,0,-36.0,201,2,0,0,-26
0,46,31.0,12,17,0,4.0,212,3,1,4,-24
1,41,53.0,25,25,1,19.0,174,2,1,8,-12
0,45,18.0,10,30,0,-24.0,200,3,1,4,-30
1,44,30.0,14,14,1,-55.0,204,6,1,8,-39
0,46,-11.0,17,17,1,-59.0,192,8,1,5,-63
1,41,30.0,8,14,0,46.0,188,2,0,0,-29
0,48,11.0,9,19,0,-49.0,185,7,3,19,-31
1,44,36.0,9,16,0,61.0,192,2,0,0,-18
1,48,37.0,13,20,0,-54.0,205,5,2,17,-18
0,49,5.0,15,22,0,-76.0,193,4,1,5,-41
1,43,39.0,15,15,1,66.0,190,2,0,0,-25
1,43,46.0,17,18,0,29.0,187,2,1,8,-9
0,53,-39.0,15,27,0,-79.0,202,9,2,9,-85
1,47,22.0,16,24,0,-35.0,195,2,0,0,-31
0,49,-54.0,8,23,0,-82.0,203,10,0,0,-107
0,45,13.0,14,17,0,-40.0,190,3,0,0,-36
0,48,-5.0,8,23,0,-4.0,197,4,0,0,-55
1,43,33.0,17,17,1,2.0,194,5,2,18,-32
0,47,2.0,11,17,0,-2.0,199,5,1,5,-49
1,48,68.0,24,24,1,-15.0,210,3,2,17,9
0,46,13.0,11,17,0,-47.0,191,2,0,0,-37
0,49,35.0,20,20,1,-13.0,193,4,1,11,-23
1,46,18.0,16,16,1,-2.0,192,5,1,4,-43
1,45,37.0,17,17,1,-2.0,194,4,1,9,-24
1,45,44.0,15,19,0,-23.0,191,4,2,14,-10
0,51,6.0,17,17,1,10.0,204,7,2,12,-55
1,45,34.0,18,18,1,12.0,199,2,0,0,-30
0,44,-66.0,13,15,0,-95.0,178,10,1,8,-106
1,46,46.0,16,28,0,-25.0,192,6,4,32,-3
1,51,48.0,19,19,1,-70.0,198,4,2,11,-14
0,50,-46.0,14,15,0,-34.0,203,11,2,14,-96
1,45,47.0,14,14,1,-1.0,191,7,4,28,-20
