PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,41,35.0,11,13,0,107.0,199,2,0,0,-23
0,45,30.0,9,24,0,101.0,221,2,0,0,-29
0,44,18.0,11,15,0,111.0,203,2,0,0,-29
0,44,52.0,19,21,0,169.0,226,2,1,9,-11
1,43,42.0,25,25,1,118.0,210,2,0,0,-29
1,43,36.0,16,16,1,108.0,200,2,0,0,-29
1,43,38.0,18,18,1,71.0,196,2,0,0,-29
0,42,27.0,16,16,1,131.0,201,2,0,0,-29
0,44,10.0,15,15,1,120.0,229,3,0,0,-46
0,47,40.0,20,20,1,96.0,218,2,0,0,-29
1,43,31.0,16,16,1,106.0,198,2,0,0,-29
0,45,67.0,20,20,1,123.0,225,3,2,20,0
0,45,39.0,20,20,1,156.0,236,2,0,0,-29
0,44,35.0,23,23,1,118.0,210,2,0,0,-29
0,44,0.0,10,24,0,100.0,209,3,0,0,-46
0,44,34.0,18,18,1,119.0,194,2,0,0,-29
0,45,9.0,20,25,0,136.0,228,3,0,0,-46
0,47,-48.0,9,27,0,82.0,226,7,0,0,-98
1,43,36.0,23,23,1,60.0,202,2,0,0,-29
0,45,5.0,12,26,0,88.0,208,3,0,0,-46
0,45,25.0,11,29,0,120.0,212,2,0,0,-29
0,46,22.0,17,24,0,137.0,206,2,0,0,-29
0,44,22.0,8,18,0,152.0,227,2,0,0,-29
0,45,26.0,11,29,0,126.0,218,2,0,0,-29
1,43,47.0,13,15,0,128.0,202,2,1,9,-11
0,45,17.0,10,22,0,137.0,212,2,0,0,-29
1,44,59.0,19,22,0,136.0,211,2,1,9,1
1,41,40.0,15,20,0,99.0,191,2,0,0,-17
1,45,53.0,15,16,0,101.0,204,2,1,9,1
1,43,80.0,19,19,1,134.0,220,2,2,17,17
1,42,80.0,23,23,1,106.0,220,2,2,17,17
1,42,54.0,16,21,0,108.0,194,2,1,9,1
0,45,38.0,11,22,0,160.0,229,2,0,0,-17
0,44,69.0,18,18,1,181.0,233,2,1,9,1
1,45,45.0,20,20,1,91.0,217,2,0,0,-17
1,45,52.0,13,23,0,145.0,220,2,1,9,1
1,49,68.0,11,24,0,94.0,226,2,2,17,17
0,44,23.0,16,21,0,124.0,216,2,0,0,-17
1,42,58.0,12,14,0,129.0,204,2,1,9,1
0,44,30.0,14,18,0,105.0,197,2,0,0,-17
0,45,42.0,13,15,0,120.0,212,2,0,0,-17
1,42,48.0,16,16,1,138.0,230,2,0,0,-17
1,42,42.0,13,19,0,112.0,204,2,0,0,-17
0,44,32.0,9,20,0,112.0,204,2,0,0,-17
1,42,70.0,18,21,0,155.0,208,2,2,17,17
1,42,68.0,16,16,1,97.0,200,2,1,9,1
0,42,30.0,14,17,0,108.0,200,2,0,0,-17
0,42,34.0,13,13,1,129.0,199,2,0,0,-17
1,42,54.0,14,21,0,112.0,198,2,1,9,1
1,42,37.0,12,18,0,108.0,200,2,0,0,-17
1,43,81.0,19,19,1,95.0,209,2,2,17,17
